Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.49,2,0.0897046167616939659896824571,0.0955246175078132,0.0893985819055942,0.0898140079663789,0.0836842382740842,0.162176677764994,0.1651978496291895653771746461,0.1406656196119522653771746461,0.0245322300172373,5.9176058318897984401540093885,77.868738254413935121258388962,82.38671536346755587694977026,1450799000
13.50,2,0.0896926596474062553543099228,0.0955140594338607,0.0893966367534507,0.0898020362708669,0.0836808847503386,0.162217066786883,0.1652381461623464906790322083,0.1406142281037826906790322083,0.0246239180585638,5.915547512320350412554790314,77.873056492743080603287939311,82.37949005731827334481783745,1451875000
13.51,2,0.0896807215155481658901245899,0.095503521319656,0.0893946933915916,0.0897900835809328,0.0836775320516323,0.162257483435372,0.1652784703677549120689246592,0.1405628642678647120689246592,0.0247156060998902,5.9134910848946178316988285372,77.87738309573240312991350732,82.3722708593444035825614699,1452951000
13.52,2,0.0896688020964563257022738519,0.0954930031338065,0.0893927518397015,0.0897781496265845,0.0836741799590818,0.162297934545984,0.1653188290774594257697718592,0.1405115349362426257697718592,0.0248072941412168,5.9114367439158889337270270049,77.881714228969686686566527471,82.36505456471994113337882469,1454026000
13.53,2,0.0896569114040691149884314982,0.0954825153934983,0.0893908226658653,0.0897662444339719,0.0836708385497666,0.162338434003373,0.1653592365364766481434904070,0.1404602543539333481434904070,0.0248989821825433,5.9093848960535602885221518638,77.88607434055872921641763787,82.35786047434567174052154041,1455101000
13.54,2,0.0896450392007177709234675786,0.0954720468900275,0.0893888947120988,0.0897543577529418,0.0836674976242841,0.162378954535383,0.1653996650998573919931369735,0.1404089948759876919931369735,0.0249906702238697,5.9073347479178546540960376561,77.890429154717123691410829126,82.35066174115190743803203663,1456177000
13.55,2,0.0896331957175341939893864286,0.095461608349821,0.089386978755371,0.0897424998271024,0.0836641674768156,0.162419509787565,0.1654401287809504006729925215,0.1403577705157542006729925215,0.0250823582651962,5.9052866995413299424174961296,77.894804671903850580892637821,82.34347892560887562871300116,1457252000
13.56,2,0.0896213709169735043295040124,0.095451189858916,0.0893850649320838,0.0897306606066688,0.0836608381079715,0.162460103823014,0.1654806312961400366888698724,0.1403065849896172366888698724,0.0251740463065228,5.903240855970249385455339028,77.899182429691173474455950286,82.33629715552208145136823442,1458328000
13.57,2,0.0896095744463945657734607350,0.0954408011968858,0.0893831630719996,0.0897188497507642,0.0836575192270946,0.162500739920622,0.1655211762653762117774415336,0.1402554419175270117774415336,0.0252657343478492,5.9011973194882556191353552942,77.90357806262935181311058154,82.32912892464285720158718939,1459403000
13.58,2,0.0895978064691391303743539133,0.0954304418059517,0.0893812726673526,0.0897070674229295,0.0836542110477693,0.162541397419894,0.1655617430230271730639253866,0.1402043206338514730639253866,0.0253574223891757,5.8991554966482505935554250773,77.907981923913613646992550578,82.32196695119605675991841188,1460479000
13.59,2,0.0895860468812747927203029391,0.0954200923065762,0.0893793743884436,0.0896952934947165,0.0836508934914161,0.162582098116426,0.1656023526768154822749193497,0.1401532422463131822749193497,0.0254491104305023,5.897115990721636990684360122,77.912399406660075090454838546,82.31481513709643979083806533,1461554000
13.60,2,0.0895743257974267361240443566,0.0954097827108669,0.0893774982970444,0.0896835581174739,0.0836475967590781,0.162622837494852,0.1656430017632676358616388166,0.1401022032914389358616388166,0.0255407984718287,5.8950787010669529943619037697,77.916829977337501815495328647,82.30767315221205207129911278,1462630000
13.61,2,0.0895626130136586222820344190,0.0953994823197071,0.0893756137435294,0.0896718310504328,0.0836442906595077,0.162663602955931,0.1656836766211599499304765101,0.1400511901080047499304765101,0.0256324865131552,5.8930432348986107246859361676,77.92126388214697437902253949,82.30053345547404972155330023,1463705000
13.62,2,0.0895509281431151489945366869,0.0953892114935878,0.0893737411377076,0.0896601319306554,0.0836409948791151,0.162704414871466,0.1657243983221779873654096124,0.1400002237676961873654096124,0.0257241745544818,5.8910101944556145696682918627,77.925710708572056032315689227,82.29340333429198274149221632,1464781000
13.63,2,0.0895392717500308707027545002,0.0953789700733896,0.089371880369606,0.0896484613230644,0.0836377100319993,0.162745252496031,0.1657651461296952993190340641,0.1399492835338871993190340641,0.0258158625958081,5.8889789842571242531487141978,77.930174411164980170831894474,82.28628644208426188153518888,1465856000
13.64,2,0.0895276332638783546174410125,0.0953687478523533,0.0893700212814404,0.0896368086442419,0.0836344255837475,0.162786126798736,0.1658059306516385760756063937,0.1398983800145038760756063937,0.0259075506371347,5.886949906777502029182060517,77.934644838176029897442479945,82.27917439115188199561810409,1466931000
13.65,2,0.0895160230652200809694793115,0.0953585552242883,0.0893681743158249,0.0896251842874091,0.0836311519764151,0.162827037613313,0.1658467520862816459660993387,0.1398475134078203459660993387,0.0259992386784613,5.8849229662765626657801653687,77.939124577423153388199575464,82.27206928133279506357584694,1468007000
13.66,2,0.0895044310509357798945522841,0.0953483818425062,0.0893663291747059,0.0896135781371254,0.0836278791432262,0.162867978492554,0.1658876036309486085825402760,0.1397966769111610085825402760,0.0260909267197876,5.8828979664516849109548632962,77.943616324177790686520441994,82.26497345157890405978116901,1469082000
13.67,2,0.0894928668342222796227376934,0.0953382375743181,0.0893644957738602,0.0896019998183106,0.0836246167575956,0.162908956207944,0.1659284923990550736105923722,0.1397458776379408736105923722,0.0261826147611142,5.8808751096669344485458976451,77.948114692682644674571695456,82.25788242061734264114373671,1470158000
13.68,2,0.0894813204119802379546556076,0.0953281121742351,0.0893626639160965,0.0895904393156668,0.0836213548525525,0.162949964340807,0.1659694116199581957049326667,0.1396951088175173957049326667,0.0262743028024408,5.8788542005373551326081257591,77.952627615352088704026437705,82.25080276052558420875318486,1471233000
13.69,2,0.0894698018811203099205709562,0.0953180162361108,0.089360844243398,0.0895789067384176,0.0836181035854795,0.162991016590991,0.1660103753565588527092941284,0.1396443845127917527092941284,0.0263659908437671,5.8768356405150689611533821842,77.957155309244397529821932236,82.24373437819583651938895847,1472309000
13.70,2,0.0894583016222565576040783522,0.0953079396557644,0.0893590266995467,0.0895673924554466,0.0836148533732522,0.163032099578143,0.1660513698856992877246414709,0.1395936910006055877246414709,0.0264576788850937,5.8748190350402419361504786659,77.961690706788328103627745298,82.23667186438389795644356775,1473384000
13.71,2,0.0894468186649339517402196055,0.0952978817100683,0.0893572106092117,0.0895558954951152,0.0836116032920579,0.163073220433974,0.1660924023111769027626200317,0.1395430353847566027626200317,0.0265493669264203,5.8728045862014098474821813484,77.966239357508111673417824611,82.22961958298494873000785993,1474460000
13.72,2,0.0894353639902020297221236732,0.0952878535141056,0.0893554071351069,0.089544426851864,0.0836083643839969,0.163114382419665,0.1661334762817601864737017099,0.1394924213140132864737017099,0.0266410549677469,5.8707923971077408552463703782,77.970796471528913434155278305,82.22257359959267053326984716,1475535000
13.73,2,0.0894239366941578284246914812,0.0952778534394299,0.0893536146962519,0.0895329856206878,0.0836051357915591,0.163155564832707,0.1661745710523749063423759288,0.1394418280433017063423759288,0.0267327430090732,5.8687818720363519953688346979,77.975361858661642725596047199,82.21553420738594817803963145,1476611000
13.74,2,0.0894125167905093843941910021,0.0952678622236632,0.0893518140775708,0.089521551790922,0.0836018975514106,0.163196789448864,0.1662157077149239104926822581,0.1393912766645241104926822581,0.0268244310503998,5.8667736138054130258614088555,77.979938282791632033981318007,82.2085032288669903772902508,1477686000
13.75,2,0.0894011351602631024280019068,0.0952579107718225,0.0893500362312187,0.0895101562812313,0.0835986806293831,0.163238055335981,0.1662568864180343755666263414,0.1393407673263082755666263414,0.0269161190917261,5.8647676252524898286929045949,77.984529827059610282906802464,82.20148399882864759844990478,1478762000
13.76,2,0.0893897704159998702337181206,0.0952479770812182,0.0893482592014815,0.0894987776781154,0.0835954636589805,0.163279345994015,0.1662980899054718447700400233,0.1392902827724191447700400233,0.0270078071330527,5.8627634106025709297891108615,77.989112619307390281418479869,82.19445750107327511937592825,1479837000
13.77,2,0.0893784235387704373138176880,0.0952380625035697,0.0893464843868921,0.0894874169638214,0.0835922476692917,0.163320671984495,0.1663393287811397028634470123,0.1392398336067604028634470123,0.0270994951743793,5.8607612722147994771618621982,77.993721251100977924865597338,82.18745163483668208522755043,1480913000
13.78,2,0.0893671041584591421368849883,0.0952281768022162,0.0893447215974412,0.089476083779977,0.0835890423486246,0.163362036622852,0.1663806067008114441611021459,0.1391894234851055441611021459,0.0271911832157059,5.8587613133990509088229931533,77.998333463691944263288043915,82.18044825873460405139324798,1481988000
13.79,2,0.0893558020554532832052357279,0.095218309635462,0.0893429605379243,0.089464767894507,0.0835858375114233,0.163403436946947,0.1664219203448572382440748747,0.1391390490878250382440748747,0.0272828712570322,5.8567634376346381267413154706,78.00296861304520490942645859,82.1734632077605776850412481,1483063000
13.80,2,0.0893445274102467632871241984,0.0952084710733109,0.0893412113246758,0.0894534795003201,0.0835826433969555,0.163444869257706,0.1664632663695099404550139314,0.1390887070711509404550139314,0.027374559298359,5.8547675477093737268426180936,78.007611136719132574174696183,82.16648391217549553795998125,1484139000
13.81,2,0.0893332696692570257099355773,0.095198650928287,0.0893394638163913,0.0894422080309639,0.0835794494849684,0.163486344590424,0.1665046554494165265728504360,0.1390384081097312265728504360,0.0274662473396853,5.8527739480090611831817583701,78.012259171400529120899382953,82.15950865193068616231233835,1485214000
13.82,2,0.0893220297638800162448557929,0.0951888494037433,0.089337718262436,0.0894309544189703,0.0835762567540342,0.163527842046265,0.1665460667071736833177329418,0.1389881313261617833177329418,0.0275579353810119,5.850782039019851425641502443,78.016917795795597238970207035,82.15254200553930739596853875,1486290000
13.83,2,0.0893108269567634014000638245,0.0951790866354511,0.0893359948444357,0.0894197379504769,0.0835730845361728,0.163569385617311,0.1665875248245781082843839719,0.1389379014022398082843839719,0.0276496234223383,5.8487925264028003143197304586,78.021593263759878990427048963,82.14558859569722376199447289,1487365000
13.84,2,0.0892996310284641335309688757,0.0951693319027783,0.0893342628874548,0.0894085283691894,0.0835699026208144,0.1636109625332,0.1666290159685056852093514190,0.1388877045048405852093514190,0.0277413114636651,5.8468050124477983590992085619,78.026273330761508000011362359,82.13863873530501911028485167,1488441000
13.85,2,0.0892884624597453832553727604,0.0951596055810818,0.0893325428123902,0.0893973461808462,0.083566731559265,0.163652568700771,0.1666705367609703200005632254,0.1388375372559791200005632254,0.0278329995049912,5.8448193989623689240347940983,78.030965300233146374785246499,82.13169846997275024588429902,1489516000
13.86,2,0.0892773209476099806856771604,0.0951499076182298,0.0893308346124933,0.0893861910820808,0.0835635710935692,0.163694211318158,0.1667120943954829172436459875,0.1387874068491649172436459875,0.027924687546318,5.8428358906050873050522760122,78.035670561250688097345030354,82.12476881233111637259525238,1490592000
13.87,2,0.0892661863219388720086282775,0.095140217958604,0.089329118277374,0.0893750428781775,0.083560401074267,0.163735894719506,0.1667536925051969422393825551,0.1387373169175526422393825551,0.0280163755876443,5.8408545900378758680774432475,78.04038437097255105806422001,82.11784583515207440946298719,1491667000
13.88,2,0.0892550891471163059004792192,0.0951305669465249,0.0893274241964257,0.0893639321707926,0.0835572521481148,0.163777610999962,0.1667953242506495149356665336,0.1386872606216786149356665336,0.0281080636289709,5.8388752999041695392511987527,78.045102640299320648379609161,82.11092634673537478590844752,1492743000
13.89,2,0.0892440085528644829847645652,0.0951209337056322,0.0893257315382067,0.0893528380641977,0.0835541034643306,0.163819361077314,0.1668369898220632095585383584,0.1386372381517657095585383584,0.0281997516702975,5.8368980242331889424132858698,78.049838779831704819310800274,82.10402133583942844576420773,1493818000
13.90,2,0.0892329449199943881254926678,0.0951113186219108,0.0893240407334671,0.0893417609396683,0.083550955448982,0.163861145078212,0.1668786893610419122746483061,0.1385872496494178122746483061,0.0282914397116241,5.8349227656612516716185619445,78.05457931831272490845924692,82.09711979299399136553864836,1494893000
13.91,2,0.0892219078619403336593529106,0.0951017314394954,0.0893223615709531,0.0893307104223618,0.0835478177718654,0.163902966240147,0.1669204264447281856434056423,0.1385372986917777856434056423,0.0283831277529504,5.8329496252456744667497931235,78.059328883641630021548484109,82.09022545267827635124203575,1495969000
13.92,2,0.0892108881432248683229977528,0.0950921626792547,0.0893206846159931,0.0893196772655386,0.0835446812307277,0.163944818068147,0.1669621942528417751077135022,0.1384873784585647751077135022,0.028474815794277,5.8309784061794683718618367499,78.06407403556448150375450842,82.08332744315342444808213826,1497044000
13.93,2,0.0891998846099151591377125947,0.095082611683305,0.0893190092550108,0.0893086603138586,0.0835415447145635,0.163986714826115,0.1670040070191813964186198611,0.1384375031835777964186198611,0.0285665038356036,5.8290095148106178049665273692,78.068849700405802550202172237,82.07645414882188268548109853,1498120000
13.94,2,0.0891889084102456147452202580,0.095073088752217,0.0893173458327333,0.0892976707291511,0.0835384194293853,0.164028631654461,0.1670458402603279923585813270,0.1383876483833980923585813270,0.0286581918769299,5.8270422483205350680326767289,78.073626833370598521796627461,82.06958224817405692671750874,1499195000
13.95,2,0.0891779584064739142313658085,0.0950635937384128,0.0893156942455888,0.0892867073722862,0.0835353042800961,0.164070596965865,0.1670877223680379184901927904,0.1383378424497814184901927904,0.0287498799182565,5.825077418652845734900028169,78.078417708727899331029088517,82.06272127619134662423525278,1500271000
13.96,2,0.0891670249470992530533986008,0.095054116247649,0.0893140441431896,0.0892757605799936,0.0835321896473081,0.164112589995137,0.1671296322285475388357804038,0.1382880642689645388357804038,0.028841567959583,5.8231144195224103777525074406,78.08322071645840001791772033,82.0558703488709113646340794,1501346000
13.97,2,0.0891561084291935016807019727,0.0950446571719101,0.0893123964612267,0.0892648307498294,0.0835290759723104,0.164154624892392,0.1671715840160080125495608098,0.1382383280150986125495608098,0.0289332560009094,5.8211536555684854904298578848,78.088034568952697600690638859,82.04902815219820070164162905,1502422000
13.98,2,0.0891452185662557195830603326,0.0950352255087561,0.0893107602408179,0.0892539276071378,0.0835259730240317,0.164196680645335,0.1672135570464539697097902720,0.1381886130042179697097902720,0.029024944042236,5.8191945328187822309439140473,78.092851181971286238665227787,82.04218845536164080262889673,1503497000
13.99,2,0.0891343447878737468713888542,0.0950258117820552,0.0893091260492411,0.0892430405686166,0.0835228702626059,0.164238789142397,0.1672555828596936075092950594,0.1381389507761311075092950594,0.0291166320835625,5.8172379534019367673065104741,78.097688657075761756111142975,82.03536556361971128222961141,1504573000
14.00,2,0.0891234975427693331030454357,0.0950164255969201,0.0893075035348711,0.0892321800957291,0.0835197781927848,0.164280925676787,0.1672976371007108368244390617,0.1380893169758219368244390617,0.0292083201248889,5.815283218177855529400413309,78.102528816599711162351059463,82.02854500486118248252537706,1505648000
14.01,2,0.0891126668442644930445304799,0.0950070568437699,0.0893058826312424,0.0892213361896191,0.0835166868588537,0.164323087250794,0.1673397164223050885892749224,0.1380397082560895885892749224,0.0293000081662155,5.8133302298359477773235026988,78.107376287946265728179380778,82.02173066766474430209328122,1506724000
14.02,2,0.0891018523219050874767988536,0.0949977061350028,0.0893042639937216,0.0892105084793807,0.0835135959329016,0.164365302027532,0.1673818489933066694541006889,0.1379901527857646694541006889,0.029391696207542,5.8113797939334610230445903882,78.112237850647221558842830328,82.01492761834843779553970003,1507799000
14.03,2,0.0890910643245782277140194966,0.0949883827311798,0.0893026569256933,0.0891997073265211,0.0835105158192852,0.164407538297675,0.1674240034483901517316417448,0.1379406191995215517316417448,0.0294833842488686,5.8094310104997125524894653228,78.117104642290285681253006902,82.00812917025910780683448847,1508874000
14.04,2,0.0890803024978354470003649459,0.0949790868949626,0.0893010617324968,0.0891889323761596,0.0835074462058274,0.164449813750024,0.1674661974762362273440569246,0.1378911251860413273440569246,0.0295750722901949,5.8074843848577819476269392441,78.121984046258602236795302134,82.00134109506282328198526477,1509950000
14.05,2,0.0890695568069801222117260719,0.0949698085881321,0.0892994684184467,0.0891781735813626,0.0835043770881544,0.164492128808014,0.1675084311511772141978557235,0.1378416708196557141978557235,0.0296667603315215,5.8055399177168097904258239014,78.126856155552642674109440562,81.99454696077459042447317074,1511025000
14.06,2,0.0890588275648761528256063046,0.0949605476403083,0.0892978768555524,0.0891674312553755,0.0835013088219266,0.164534469615482,0.1675506906210254238872056991,0.1377922422481773238872056991,0.0297584483728481,5.8035972108205096409839994386,78.131757942761834605710830849,81.98777760520768607942488444,1512101000
14.07,2,0.0890481141854462037448064548,0.0949513040844662,0.089296287119035,0.0891567048114063,0.083498240862624,0.164576853928996,0.1675929936341561876016659611,0.1377428572199817876016659611,0.0298501364141744,5.8016567712021266331412091985,78.136660967032020871704249289,81.98100920208604891371288978,1513176000
14.08,2,0.0890374369337921035722441535,0.0949420978281405,0.0892947191585323,0.0891460145392694,0.0834951935421898,0.164619270445867,0.1676353295909989358568741228,0.1376935051354979358568741228,0.029941824455501,5.7997182937859795109523105289,78.14157773002820038871879576,81.97425231226811572137137421,1514252000
14.09,2,0.0890267661226675838247882475,0.0949328990576944,0.0892931432023688,0.089135330715516,0.083492137179162,0.164661717100811,0.1676776953885106347738881520,0.1376441828916830347738881520,0.0300335124968276,5.7977816882561358463861151748,78.14650753157473894266452485,81.96750643913555892961780187,1515327000
14.10,2,0.0890161206823969295739884932,0.0949237268386708,0.0892915783579064,0.0891246722935553,0.0834890907687944,0.164704196772619,0.1677200945705662391371889194,0.1375948940324123391371889194,0.0301252005381539,5.7958470547168369714114348806,78.151435096908286838676458946,81.96075887642516650370671543,1516403000
14.11,2,0.0890055018613678681294174320,0.0949145829166624,0.0892900264124167,0.0891140405232972,0.083486055602701,0.164746723632522,0.1677625413621391666026482457,0.1375456527826586666026482457,0.0302168885794805,5.793914799263229677997081391,78.156379056912430555218384841,81.95402481301806721484101492,1517478000
14.12,2,0.0889948886737280793744748711,0.0949054456739485,0.0892884657897165,0.0891034143932981,0.0834830107110011,0.16478928068432,0.1678050180243840469511763775,0.1374964414035769469511763775,0.0303085766208071,5.7919844122945297081118664508,78.16133725212795266557212819,81.94730281986245853948344951,1518554000
14.13,2,0.0889843111483924741631774071,0.094896345304465,0.0892869267251396,0.089092823969092,0.0834799862006519,0.164831871078716,0.1678475287612838342198739097,0.1374472640991504342198739097,0.0304002646621334,5.7900560128256652597676246064,78.166301081011497664032650334,81.94058570033220223552150721,1519629000
14.14,2,0.0889737498505826031254703861,0.0948872623517493,0.089285389803482,0.0890822497922004,0.0834769626544586,0.164874495211654,0.1678900732909588678162070435,0.1373981205874988678162070435,0.03049195270346,5.7881295913610411009761904025,78.171278446906853903305387442,81.93388004034793420049587989,1520705000
14.15,2,0.0889632039102554274725398637,0.094878195838583,0.089283854088645,0.0890716909915193,0.083473939242462,0.164917150058178,0.1679326485576279911410725803,0.1373490078128413911410725803,0.0305836407447866,5.786205058938706501620329984,78.176255395616299553958170171,81.92717431933313085110508072,1521780000
14.16,2,0.0889526739921487351496619579,0.0948691470330273,0.0892823208896712,0.0890611482325972,0.083470916671217,0.164959852858946,0.1679752718371311952580060786,0.1372999430510182952580060786,0.0306753287861129,5.784282909054680321797923496,78.181231505692810691533261018,81.92046787070749021616552617,1522856000
14.17,2,0.0889421698099293322939774160,0.0948601248182048,0.0892807991305271,0.0890506312409463,0.0834679047071044,0.165002579319894,0.1680179191616450294191585116,0.1372509023342055294191585116,0.0307670168274395,5.7823624536611038213917370835,78.186232083701300187789630426,81.91378220884725231235791742,1523931000
14.18,2,0.0889316812609658139178334889,0.0948511195664118,0.0892792792242155,0.0890401299016153,0.0834648932759045,0.165045343569102,0.1680606043160630603649550904,0.1372018994472969603649550904,0.0308587048687661,5.7804440862457905223705824897,78.19124146042529732980268212,81.90710406821601048780684295,1525006000
14.19,2,0.0889212185426353401226183271,0.0948421414980809,0.0892777714317391,0.0890296544244169,0.0834618926280246,0.165088145731055,0.1681033277828966410468603193,0.1371529348728042410468603193,0.0309503929100924,5.7785278192113318148323398651,78.196260928061454004684345117,81.90043453544506856160985661,1526082000
14.20,2,0.0889107711686300063735804196,0.0948331799902254,0.0892762651705452,0.0890191943102554,0.0834588923048278,0.165130982439826,0.1681460858289440560803509584,0.1371040048775250560803509584,0.031042080951419,5.7766135441890960226167525484,78.201287109279935971359414804,81.89377088315237671127048201,1527157000
14.21,2,0.0889003494356197681221854253,0.0948242456079538,0.0892747710460408,0.0890087598683571,0.0834559026558634,0.165173860841571,0.1681888859661321030228773544,0.1370551169733865030228773544,0.0311337689927456,5.7747014749596218937356550878,78.206325317649168407489721789,81.8871174227107955513375247,1528233000
14.22,2,0.0888899429261258356724131762,0.0948153273098452,0.0892732780569687,0.0889983406685396,0.0834529132911372,0.165216763613362,0.1682317104981469597154226471,0.1370062534640750597154226471,0.0312254570340719,5.7727911031405356222439048293,78.211370773650532284005018214,81.88047051011074050551784347,1529308000
14.23,2,0.0888795622368567392726219877,0.0948064359541904,0.0892717971016487,0.0889879473204337,0.0834499348603334,0.165259697689305,0.1682745667352159559359693451,0.1369574216598174559359693451,0.0313171450753985,5.7708826367341147040672907157,78.216424814301950177076855921,81.87383114376201004722886474,1530384000
14.24,2,0.0888691968815380627379054906,0.0947975615333154,0.0892703182123022,0.0889775693249774,0.0834469569043096,0.165302677322778,0.1683174685741635977454502915,0.1369086354574384977454502915,0.0314088331167251,5.7689764724347578711746244942,78.221475868053101717848118012,81.8671894174788949071256549,1531459000
14.25,2,0.0888588466730920937249120701,0.0947887035209068,0.0892688409023776,0.0889672064948648,0.0834439792755462,0.165345692807756,0.1683604062978968946974773644,0.1368598851398454946974773644,0.0315005211580514,5.7670723304479443715777407088,78.226547777174396435642732661,81.86056544922188016937855286,1532535000
14.26,2,0.0888485122616349348237091760,0.0947798621779325,0.0892673654724725,0.0889568594810047,0.0834410026646056,0.165388732965048,0.1684033687445276665900682448,0.1368111595451496665900682448,0.031592209199378,5.7651698895887943532884739062,78.23162286558578295293705354,81.85394468428304589380720691,1533610000
14.27,2,0.0888382127927411121801401553,0.0947710571680991,0.0892659116257898,0.0889465474523191,0.0834380462799303,0.165431811627459,0.1684463704260637684069500379,0.1367624731853591684069500379,0.0316838972407046,5.7632695641754542801465674282,78.236716988671061496418720989,81.84734014641371156839634753,1534686000
14.28,2,0.0888279185629847157096586475,0.0947622587747204,0.0892644496850089,0.0889362406691598,0.0834350804212616,0.165474929970266,0.1684894114813440196714667628,0.1367138261993131196714667628,0.0317755852820309,5.7613713567650226922499014209,78.241816954417214662726531031,81.84074081482654694030159835,1535761000
14.29,2,0.0888176500226375465977153322,0.0947534869702176,0.0892629996617846,0.088925959606737,0.0834321256030674,0.165518073236707,0.1685324778609915311358854220,0.1366652045376340311358854220,0.0318672733233575,5.7594748634521758515672876322,78.246923947766650433540729563,81.83414794811943234763363368,1536837000
14.30,2,0.0888073963326190624526072818,0.0947447316602418,0.0892615515008717,0.0889156934127522,0.0834291710121766,0.165561263319683,0.1685755910936492339962791731,0.1366166297289652339962791731,0.031958961364684,5.7575806995668082400675378047,78.252038085616265914239641381,81.82756127547019001226058849,1537912000
14.31,2,0.0887971675596109499278347940,0.0947360021680834,0.0892601145645335,0.0889054521661631,0.0834262267665435,0.165604478402426,0.1686187297025762988686148804,0.1365680802965658988686148804,0.0320506494060104,5.7556882484253242936764408833,78.257161838784097302394358132,81.820983269217913477164003,1538988000
14.32,2,0.0887869541155412972224881383,0.0947272897802531,0.0892586801781244,0.0888952262672055,0.0834232833052713,0.165647744030736,0.1686619189152706467594473386,0.1365195814679336467594473386,0.032142337447337,5.753798231321945442491877015,78.262301220477614787048250066,81.81441855081083387787309473,1540063000
14.33,2,0.0887767659671940681121268244,0.094718298898216,0.0892569527818237,0.0888850256948174,0.0834203506460359,0.165682309435164,0.1686964029781264453467043323,0.1364821344164054453467043323,0.032214268561721,5.7522258072373584303535895415,78.262930601140055345347875209,81.80605159080605654459978805,1541138000
14.34,2,0.0887665926590411971626139981,0.0947068534924401,0.0892527563846849,0.0888748399807208,0.0834174183591684,0.165646161236516,0.1686601303478368072543330809,0.1364358290131726072543330809,0.0322243013346642,5.7504005915760785213164358112,78.256985452211083693859264498,81.7991505978035158067439073,1542214000
14.35,2,0.0887564341732474701085331028,0.0946954256863175,0.0892485631485581,0.0888646691070586,0.0834144864652929,0.16561009229673,0.1686239370384435425537835963,0.1363895895937233425537835963,0.0322343474447202,5.748578246297016067349227569,78.251047260776076644317801479,81.79225375749625094322547474,1543289000
14.36,2,0.0887463006920712610060372328,0.0946840250603394,0.0892443826922648,0.0888545232685059,0.0834115651974382,0.165574084848591,0.1685878056292489643845580020,0.1363433987373598643845580020,0.0322444068918891,5.7467582709136351104207765585,78.245111239657798638092673909,81.7853573529622733085478004,1544365000
14.37,2,0.0887361820435723945502807528,0.0946726424086837,0.0892402058481853,0.0888443922807186,0.083408644409486,0.165538167089734,0.1685517639807640684142899605,0.1362972843045930684142899605,0.032254479676171,5.7449414621504597485429173244,78.239181615990603650050405549,81.77846444308428111754621944,1545440000
14.38,2,0.0887260885936971772892536933,0.0946612878605286,0.0892360427835747,0.0888342865222835,0.0834057345181232,0.165502331695546,0.1685158051276703576867147410,0.1362512393301044576867147410,0.0322645657975659,5.7431276190455072836844616143,78.233260971664454949185566901,81.77157731980158811638381531,1546516000
14.39,2,0.0887160096725986570021984124,0.0946499501315468,0.0892318822520558,0.0888241953103424,0.0834028248784648,0.165466561627348,0.1684799116491745400593668504,0.1362052463931008400593668504,0.0322746652560737,5.7413162411095229217711983711,78.227341928363945662027871019,81.76469008718752102442972898,1547591000
14.40,2,0.0887059456463445591390113001,0.094638630075313,0.089227725145028,0.0888141190114094,0.0833999158948727,0.165430870825014,0.1684440975077702899255315536,0.1361593194560760899255315536,0.0322847780516942,5.7395077269181569768579849397,78.221417078200383854752079154,81.75779626799976946764862353,1548667000
14.41,2,0.0886959064428562959121070892,0.0946273376241115,0.0892235814324754,0.0888040675655127,0.0833970175450978,0.165395258891966,0.1684083626550668234395133456,0.1361134584706390234395133456,0.0322949041844278,5.7377020736648121948706102674,78.215508097838249781763742603,81.75091408545063578647806404,1549742000
14.42,2,0.0886858816608095720833579526,0.0946160622495771,0.0892194406236079,0.0887940305586438,0.0833941194527296,0.165359722733922,0.1683727036325454510221854290,0.1360676599782709510221854290,0.0323050436542745,5.7358991808499201577778860959,78.209604148014600129912232461,81.74403448661208459235126549,1550818000
14.43,2,0.0886758718814679671169428571,0.0946048045333355,0.0892153033375022,0.0887840085727753,0.0833912222372146,0.165324262329484,0.1683371204404250394346734029,0.1360219239791911394346734029,0.0323151964612339,5.734099047059427469634669774,78.203714380957446091486141045,81.73716516704890189193028443,1551893000
14.44,2,0.0886658865187166863138240542,0.0945935741386542,0.0892111792747533,0.0887740110332721,0.0833883353612679,0.165288884325465,0.1683016200600151758486513592,0.1359762574547089758486513592,0.0323253626053062,5.7323018708728238563667502443,78.197823154380566120558676935,81.73029284736501605720710497,1552968000
14.45,2,0.0886559259538343520255814764,0.0945823710821406,0.0892070684891729,0.0887640383218779,0.0833854592438602,0.165253578257766,0.1682661920354717443030198674,0.1359306499489800443030198674,0.0323355420864917,5.7305073513319105759859620538,78.191937588972477626951004469,81.72342369867992404590449641,1554044000
14.46,2,0.0886459699007213579108593134,0.0945711748211218,0.0892029504751697,0.088754070127755,0.083382573611258,0.165218337840731,0.1682308293693302862446532416,0.1358850944645403862446532416,0.0323457349047899,5.7287152865538339383750713457,78.186053676894932980891161264,81.71655447131695544911321077,1555119000
14.47,2,0.0886360482569787577832901525,0.0945600160023479,0.0891988559164534,0.0887441363849633,0.0833797084345033,0.165183182959342,0.1681955530053061740277017317,0.1358396119451051740277017317,0.032355941060201,5.7269262751114880436319582655,78.180180855081377047170185373,81.7096927328931293233860838,1556195000
